Scenario,Version,Case,Asset,Category,Unit,Basis,Account,CY2022,CY2023,CY2024,CY2025,CY2026,CY2027,CY2028,CY2029,CY2030,CY2031,CY2032,CY2033,CY2034,CY2035,CY2036,CY2037,CY2038,CY2039,CY2040,CY2041,CY2042,CY2043,CY2044,CY2045,CY2046,CY2047,CY2048,CY2049,CY2050,CY2051,CY2052,CY2053,CY2054,CY2055,CY2056,CY2057,CY2058,CY2059,CY2060,CY2061,CY2062,CY2063,CY2064,CY2065,CY2066,CY2067,CY2068,CY2069,CY2070,CY2071,CY2072,CY2073,CY2074,CY2075,CY2076,CY2077,CY2078,CY2079,CY2080,CY2081,CY2082
Gate,D,Case1,Tulio,CAT_CAPEX,USDM,STO_Nom_Input,CX0003,0,0,0,-0.118620667,-0.680243252,-35.16254081,-16.82958613,-0.501415626,-38.57344552,-0.538956838,-27.35355146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,Legacy Capex,USDM,STO_Nom_Input,CX0004,0,0,-0.522822205,-12.43386224,-64.32135849,-136.7349395,-32.48849857,-0.817667787,-0.835652871,-0.854036607,-0.87282553,-0.892026175,-0.911651614,-0.931708381,-0.952209546,-0.973155111,-0.99456468,-1.016444789,-1.038808509,-1.061662375,-1.085019457,-1.108886291,-1.133282482,-1.158214566,-1.183695613,-1.209738694,-1.236350344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_CAPEX,USDM,STO_Nom_Input,CX0004,0,0,-0.604057335,-14.36581236,-74.31549017,-157.9805571,-37.53650036,-0.94471547,-0.965495042,-0.986735208,-1.008443519,-1.030627524,-1.053302327,-1.076475476,-1.100162074,-1.124362121,-1.149098269,-1.174378069,-1.200216621,-1.226621478,-1.253607739,-1.281182956,-1.309369782,-1.338175766,-1.36761601,-1.397705616,-1.428452135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,LE,0,0,0.052188403,1.272872534,6.602477476,23.05073486,7.628718709,0.134068745,10.31378594,0.144106532,7.313805406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,LE12,0,0,0.093340183,2.276562396,11.8086859,41.22678021,13.64414243,0.239785096,18.44644817,0.257737914,13.08091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,OA,0,0,-1.437823112,-195.5258447,-174.3142244,-627.4739772,61.10230611,939.6010127,354.6254563,486.6740346,244.8449478,360.0031124,311.9501474,232.5205481,202.3654794,188.8209161,173.9259403,157.9741915,142.1498248,126.1776949,113.3431916,101.7402736,89.92172704,79.61207702,71.56332296,63.8792997,57.46216934,-94.68475873,-99.2959563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S1,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,20.84085378,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,115.5836308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,11.60935019,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,64.38559859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S3,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,1245.392608,4588.903279,3571.059193,3743.689819,2788.203464,2615.477985,2221.69492,1661.436546,1420.948998,1305.759278,1185.742252,1063.314708,946.5105331,833.3708047,744.3263824,666.3232035,595.1743248,532.0060546,481.9072852,434.2851967,394.5044178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,1365.628808,5082.503778,3988.595168,4174.126657,3147.235835,2961.602405,2538.391531,1936.264479,1677.805052,1554.007087,1425.021066,1293.444388,1167.911318,1046.316543,950.6177404,866.7853046,790.3193979,722.4304986,668.5877971,617.4068615,574.6532246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,OA0007,0,0,-0.269012228,-43.55037611,-34.03336912,-118.818148,14.12617507,201.2489556,81.03432809,101.4646433,54.42027923,73.71093087,63.65008204,48.07130146,41.66802694,38.92067904,35.87577671,32.59790642,29.34767042,26.06442999,23.4712698,21.14852407,18.9638825,16.97247576,15.38612747,13.81832757,12.48824032,-21.38593745,-21.85642975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,OA0008,0,0,-0.126303277,-13.90408047,-14.64578541,-54.45288081,4.102523051,70.58759556,24.25678434,37.86379002,17.46529451,28.63995801,24.92132903,18.28095318,15.98949124,14.89979077,13.71254628,12.44901777,11.19489728,9.930307819,8.892964795,7.945031862,6.894373315,6.018085915,5.348828532,4.734939348,4.232021801,-6.594003598,-7.183230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,13.03919746,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,72.3155491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,14.50886384,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,80.46633687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,363.3382416,1338.793917,1041.842034,1092.206318,813.4470504,763.0550924,648.1704806,484.7173727,414.5561062,380.9499726,345.935492,310.2177527,276.1406085,243.1325517,217.1542027,194.3970917,173.639695,155.2106084,140.5944956,126.7009445,115.0950636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,172.6656222,642.6150885,504.3048758,527.762868,397.9261645,374.4552831,320.94589,244.8149227,212.1361615,196.4835533,180.1749843,163.5388612,147.666872,132.2928279,120.1929856,109.5934877,99.92538952,91.34174002,84.53404565,78.06289621,72.65726675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S1,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0,0,0,0,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,40.22280336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0,0,0,0,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,4.951295549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0,0,0,0,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,16.45187366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S1,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0,0,22.38656604,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,89.54626414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0,0,14.95317789,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,59.81271155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S3,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0,0,1491.643743,5496.265849,4277.163734,4483.928566,3339.51416,3132.63572,2660.990039,1989.951933,1701.912849,1563.946697,1420.198737,1273.56363,1133.663798,998.1529822,891.5018311,798.0751053,712.8579787,637.1994639,577.1946787,520.1562879,472.5096667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission,ktCO2e,STO_Nom_Input,OA111,0,0,0,0,0,0,972.2950799,3588.718165,2809.881373,2941.97536,2210.853632,2078.687065,1777.371036,1348.670962,1164.654026,1076.512833,984.6778684,890.9984173,801.6218712,715.0492967,646.914036,587.2273448,532.7854464,484.4501723,446.1154554,409.6758522,379.2362843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S1,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0,0,28.52872633,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,114.1149053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0,0,11.87814425,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,47.51257701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,S3,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0,0,1067.175696,3932.226685,3060.037094,3207.964107,2389.208793,2241.200501,1903.768182,1423.683335,1217.609792,1118.903835,1016.061364,911.1533226,811.0639405,714.114619,637.8125416,570.9716947,510.0042908,455.8754625,412.9458765,372.1385559,338.0504458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Emission,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0,0,0,1603.888223,5919.913533,4635.152164,4853.053081,3647.002003,3428.981358,2931.933455,2224.754108,1921.201614,1775.804785,1624.314747,1469.782063,1322.347408,1179.538156,1067.142913,968.6843451,878.8775348,799.1441509,735.907586,675.7971816,625.5843753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL,0,0,0,-14.37854449,1.771010283,1.771010283,30.34376576,94.46552062,65.65128949,51.0375341,46.99602045,38.33302078,33.39930936,24.5843382,21.54682547,20.10593511,18.53561133,16.86409908,15.205238,13.53263092,12.16206663,10.91044903,9.522531303,8.366426774,7.485529498,6.678366466,6.018806151,13.47149333,13.17782315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,-80.18837473,0,0,117.1485598,438.6952967,347.2990002,372.3302679,281.737211,269.6298015,232.996231,176.2582029,152.9523849,142.9678023,131.8996415,119.9832553,108.168169,96.23348532,86.81380797,78.38006127,70.45021102,63.22512182,57.47661406,51.7964268,46.98311232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,-39.50266104,0,0,57.71010906,216.1115207,171.0875763,183.4185618,138.790312,132.8259201,114.77937,86.82889592,75.34790716,70.42926923,64.97683543,59.10654608,53.28615936,47.40685622,42.76650377,38.61184371,34.70541479,31.14616757,28.31431876,25.51612622,23.1449754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0,8.377495409,1.706881299,1.706881299,-3.239049054,-30.60067125,-33.02830453,-54.0537955,-32.82846702,-37.82052165,-32.41748025,-25.18040349,-21.64547218,-20.26556427,-18.70994425,-17.0166427,-15.33923744,-13.64191736,-12.35087419,-11.21858359,-10.35738077,-9.468181575,-8.723180887,-7.926060452,-7.227056694,12.98368522,12.70064895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,-31.83901919,0,0,46.5141644,174.1851985,137.8960425,147.8347776,111.8645502,107.0572693,92.51180729,69.98381403,60.73017359,56.76576706,52.37112276,47.6396882,42.94847501,38.20977538,34.46966605,31.12102326,27.97245397,25.10371203,22.82125089,20.5659166,18.65477658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0,0,0,4.004579587,15.08031518,11.99359731,12.85000111,9.780896839,9.376832733,8.140299466,6.221436142,5.437962584,5.107069957,4.73968954,4.343824537,3.951726192,3.555908014,3.245835515,2.969607373,2.710872211,2.476465996,2.292610267,2.111508219,1.960290936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL6108,0,0,0,0,0,0,196.199089,738.8401293,587.6104633,629.5688363,479.2021254,459.4055381,398.8232234,304.8110486,266.4257962,250.2141489,232.2148305,212.8199474,193.6096067,174.2170178,159.0254251,145.491992,132.8156044,121.3311814,112.3234128,103.4505571,96.04186596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL63,0,0,0,0,0,0,-0.777222699,-3.177282699,-3.247180531,-3.31861981,-3.391628949,-3.466250568,-3.542505977,-3.620437799,-3.700088652,-3.781494055,-3.86468242,-3.949710577,-4.036599834,-4.125407019,-4.21616765,-4.308924347,-4.40371973,-4.500596422,-4.599611248,-4.700806829,-4.804218684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL6302,0,0,0,0,0,0,-0.651550201,-2.663534125,-2.722129874,-2.782017827,-2.843221803,-2.90577753,-2.969702873,-3.035033561,-3.101805323,-3.170047935,-3.239785214,-3.3110648,-3.383904557,-3.458352125,-3.534437277,-3.612195743,-3.691663251,-3.772875531,-3.855880222,-3.940713053,-4.027403797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL64,0,0,0,-58.29770694,0,0,-57.47671624,-218.0447602,-174.0414019,-186.419611,-142.4599388,-136.7550206,-119.1061848,-91.66853865,-80.53155141,-75.89525137,-70.74039853,-65.18208316,-59.68344874,-54.13729109,-49.82795639,-46.01080273,-42.45143623,-39.24826873,-36.77797229,-34.3548705,-32.36871532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL6404,0,0,0,0,0,0,-45.17560506,-170.1208259,-135.2996044,-144.9606864,-110.3381587,-105.7799217,-91.83060607,-70.18393536,-61.34558096,-57.61278407,-53.46837081,-49.00262529,-44.5793709,-40.11414749,-36.61622339,-33.50009971,-30.58131145,-27.93697938,-25.86290289,-23.81989459,-22.11401795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL6406,0,0,0,-7.600979749,0,0,-0.140054271,-0.527412637,-0.419459376,-0.449410692,-0.342073111,-0.327941507,-0.284695387,-0.217586337,-0.190184805,-0.178612659,-0.165764239,-0.1519194,-0.138205851,-0.124363085,-0.11351856,-0.103857714,-0.094809093,-0.086611091,-0.080180662,-0.073846973,-0.068558073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL6408,0,0,0,0,0,0,0,-2.153537923,-2.556478299,-2.672798849,-2.794409614,-2.921553002,-3.054485682,-3.19346432,-3.338766975,-3.490678834,-3.649506471,-3.815556463,-3.989171034,-4.170678148,-4.36044142,-4.55883872,-4.766269311,-4.983132454,-5.20986306,-5.446917426,-5.694751851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL91,0,0,0,24.59679455,5.011498852,5.011498852,-9.51002898,-89.84528036,-51.83683922,-36.74445919,-30.39452457,-22.43426863,-18.65624614,-16.12264405,-13.43511928,-12.68253923,-11.77146661,-10.73597984,-9.7139001,-8.672923513,-7.995657848,-7.459536923,-7.553344583,-7.332713192,-7.048720384,-6.589332296,-6.13233599,12.95730914,11.57269953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL9101,0,0,0,9.82736513,2.002286475,2.002286475,-3.799622222,-35.89664391,-20.71081031,-14.68082421,-12.14378118,-8.96335288,-7.453887637,-6.441616185,-5.367846711,-5.067162044,-4.703153502,-4.289436726,-3.881076573,-3.465166403,-3.19457273,-2.980371808,-3.017851574,-2.929700851,-2.816234805,-2.632691601,-2.450104006,5.176943188,4.623738415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL92,0,0,0,0,0,0,0,0,-26.26623747,-70.97295892,-38.40280455,-51.56452547,-44.53149924,-33.64068692,-29.16489495,-27.24515605,-25.11741892,-22.82684472,-20.55562875,-18.26138321,-16.44964631,-14.82700875,-13.30097583,-11.91009133,-10.80245176,-9.707836248,-8.779466661,14.64350447,14.96566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,PL9202,0,0,0,0,0,0,0,0,-18.67150214,-50.45152567,-27.29884888,-36.65493196,-31.65546585,-23.91367087,-20.73202905,-19.36737189,-17.85485803,-16.22659052,-14.61208391,-12.98120662,-11.69332329,-10.53986228,-9.455073225,-8.466355184,-7.678983384,-6.900869813,-6.240933087,10.40941723,10.63842523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,MMboe,STO_Nom_Input,PV,0,0,0,0,0,0,1.030841639,3.798345997,2.955850434,3.098740949,2.307862201,2.164893431,1.838949468,1.37521198,1.176152833,1.080807279,0.981468125,0.880130868,0.783449766,0.689802339,0.616096824,0.551531461,0.492639565,0.440354976,0.39888519,0.359468286,0.326541307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,MMboe,STO_Nom_Input,PV0001,0,0,0,0,0,0,1.218466851,4.489689312,3.49384972,3.662747978,2.727920065,2.558929309,2.17365974,1.625516616,1.39022638,1.277526822,1.160106782,1.040324961,0.92604677,0.815354418,0.728233639,0.651916626,0.582305717,0.520504723,0.471486952,0.424895711,0.385975638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,MMstb,STO_Nom_Input,SV,0,0,0,0,0,0,2.184840112,8.050488439,6.264842582,6.567695046,4.89144959,4.588431268,3.897602126,2.91472345,2.492823138,2.290740894,2.080194327,1.865412835,1.660499936,1.462016826,1.305800042,1.168955555,1.044135823,0.933320095,0.845426039,0.761883011,0.692095197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,MMstb,STO_Nom_Input,SV0004,0,0,0,0,0,0,1.865882345,6.875223574,5.350258402,5.60889841,4.177362627,3.918580973,3.328603751,2.489212366,2.128903921,1.956323013,1.776513461,1.593087227,1.418088901,1.248581701,1.115170502,0.9983035,0.891705799,0.797067702,0.722005016,0.650658165,0.591058449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,Decommissioning_Future,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.81822514,-15.144224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,CAT_Abandonment,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.03116951,-10.25185382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,Decommissioning_Future,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477521759,-0.488027171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,CAT_Abandonment,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.3626866,-42.27265986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,CAT_Default,USDM,STO_Nom_Input,CF,0,0,-0.877088128,-68.27159699,-180.3270715,-423.139343,-244.8728804,339.4140397,259.5522658,277.626092,198.7201358,186.019801,152.8747887,103.5547912,82.3289351,72.28653916,61.315126,49.61273663,37.97804749,26.2257244,16.57174694,7.731318056,-1.394877104,-9.554861018,-16.23239058,-22.7002303,-28.34609043,-49.07438541,-53.55511071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Miguel,CAT_Default,USDM,STO_Nom_Input,CF11,0,0,-0.339941897,-26.46071185,-69.891183,-164.0003834,-96.85364059,146.9824756,111.6121841,120.7590772,85.56487556,80.45437179,65.93100012,43.68997854,34.2579804,29.92398041,25.1647981,20.07051806,15.00504385,9.883538712,5.715995526,1.91599327,-1.701438941,-5.059435995,-7.862218695,-10.64989523,-13.1164244,-23.89420577,-24.41987492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
